words	cat_label	sent_label
快 一个月   衣服 还 没到   还 不 退钱   呵呵	4	0
真的 很 好 用 ， 华为 的 品质 很棒 ， 做工 很 细 ， 发货 很快 ， 真的 很 好 。	3	1
比 萝卜 强 点 有限   一点 甜味 都 没有   不 建议 购买 ！ ！	6	0
还 可以 ， 一次 买 了 2 个 ！ 非常 实惠 的 赞 一个	0	1
还够 脆口 ， 就是 显得 又 点 放 了 时间 长 了 点 ， 卖相 一般	6	1
这次 的 苹果 有点 小 哦 ， 不值 这个 价钱 ！ 味道 应该 是 可以 的 ！	6	1
内存 可 扩展 也许 会 更好 , 外观 很 经典 ! 我 觉得 应该 是 一个 时代 的 代表作 !	3	1
信号 质量 差 ， 中间 会 有 死机 现 像	3	0
太 坑人 ， 买 五箱 ， 大多数 1 个 不到 0.7 kg ， 明险 是 欺诈 消费者 。 大家 别 上当 。 附张 照片 大家 看 。	6	0
裤子 质量 非常 好 ， 老公 穿 上 大小 正好 ， 也 很 喜欢 ， 卖家 人 挺 好 ， 很 讲 诚信 ， 以后 买 裤子 认定 你们 家 了 。	4	1
6.18 扯淡 的 ， 过后 反而 降价 了 ， 求 说法	0	0
买 的 第三个 了 ， 给 舅妈 买 了 后 ， 她 妹妹 看着 不错 又 要 我 买 一个	3	1
不好 ， 建议 慎用 。 用 了 一个月 了 ， 有 头皮 ， 掉 发 。 现象	0	0
日常用品 老是 在 京东 买 ， 不好意思 过 了 一个月 才 评价 ， 满意 。 如果 附近 能用 个 自 提柜 就 更 方便 了 。	0	1
不行 ， 质量 不好	4	0
用 了 一天 ！ 感觉 速度 很快 ！	3	1
质量 还 行 ， 价格便宜 ， 送货 还是 比较 快	4	1
滑盖 十分 流畅 ， 显示屏 够 大 ！ 有 自拍镜 功能 ！ 支持 JAVA 。	3	1
物流配送 速度 快 ， 东西 质量 也 还行 ， 就是 果子 太小 了 ！	6	1
很 好 ， 感谢 京东 ， 用 了 券 ， 优惠 很 给 力 ， 连 沐浴露 8 大支 共 一百 大 元 ， 真的 好 过去 抢 ， 还有 小风筒 送 ， 之前 一直 用 清扬 ， 质量 信得过 。	0	1
弹性 效果 ： 收到 裤子 ， 一打 个 首先 包装 很 规整 ， 拆包 之后 我 等 一个 就是 看 口袋 的 布料 的 材质 ， 质量 不错 ， 先赞 一个 。 然后 上身 试穿 ， 版型 很 好 ， 修身 ， 合身 ， 长度 也 合适 ， 在 赞 一个	4	1
果然 又 是 一篇 说教 的 滥 文章 ！ 果然 又 是 一篇 说教 的 滥 文章 ！ 果然 又 是 一篇 说教 的 滥 文章 ！ 果然 又 是 一篇 说教 的 滥 文章 ！ 果然 又 是 一篇 说教 的 滥 文章 ！ 果然 又 是 一篇 说教 的 滥 文章 ！ 果然 又 是 一篇 说教 的 滥 文章 ！	1	0
购买 第二个 了 ， 挺 喜欢 的 ！	3	1
靠近 浦东 机场 , 有 免费 大巴 , 就是 大巴 司机 态度 让 人 不爽 .	5	0
最大 的 缺点 就是 内存 太小 ， 好 在 另外 买 了 根 1G 的 。   驱动 光盘 只有 VISTA 的 ， XP 的 能 在 官方网站 下载 到	3	0
散热 不行 ， 一热 起来 ， 系统 就 慢 了 ， 哎 ， 买 了 个 散热 底座 没 效果 ， 郁闷	3	0
速度 非常 快 ， 隔天 到 ， 送货到 家 ， 快递 员 服务态度 很 好 ， 值得 推荐 ， 点个 赞 ！	0	1
不 怎 的 洗 时会 掉色	4	0
不 知道 为什么 这么 多人 喜欢 ， 我 一点儿 都 看 不动 ， 什么 穴位 ， 针灸 ， 离 我 太 遥远 ， 可能 懂医 的 人会 更好 理解 ， 正 二手书 在 淘宝 上 卖 哪 ， 不 知道 卖得 出去 吗 ？ 根本 没翻 几页 ， 跟 买来 时 一样 新 。	1	0
洗头水 比较 好 还 实惠 ， 下次 用 完 还 买 。	0	1
这个 是 给 爸妈 买 的 ， 结果 爸妈 说用 完 了 出 很多 头皮屑 ， 每天 洗 都 有 很多 头皮屑 ！ ！ ！ 以前 用 潘婷 都 用 的 很 好 ， 这个 是不是 假货 ？	0	0
价格 高 ， 质量 还有 问题 ， 不管 你 干什么 ， 声音 要 等 将近 半分钟 才 出来	3	0
东西 用 了 一半 ， 我 想 说 ， 一点 都 不好 ， 头发 第三天 洗 的话 ， 头皮屑 痒 的 要命 ，	0	0
外观设计 没有 特别 的 亮点 ， 但是 性能 表现 还是 深得我心 的 。 它 接收 信号 稳定 ， 通话 清晰 ， 发送 短信 也 很 快捷 ， 还 没 出现 过发 不 出去 的 问题 。 另外 它 的 待机时间 也 表现 不凡 ， 电池 充够 一次 电 基本上 可以 用 上 十一二 天 。 还有 一个 觉得 比较 好用 的 功能 就是 它 支持 短 信群发 ， 节日 发送 祝福 短信 更加 快捷 。	3	1
不错 的 ， 用 了 一段时间 了 才 来 评价 的 ， 真心 不错 ， 华为 品质 ， 值得 信赖	3	1
非常 不错 ！ 618 物流 速度 也 非常 快 ！ 快递 小哥 辛苦 了 ， 货 也 非常 好 。 赞 一个 ！	0	1
牛奶 喝 的 不爽 ， 让 我 莫名其妙 说错 了 话 ： “ 蒙牛 好难 喝 啊 ， 再也 不买 伊利 了 ， 去 tmd 雀巢 。 ”	6	0
1   毫无疑问 ， 这台 机子 最大 的 优点 就是 外形 高档 。 镜面 效果 除了 装饰 功能 外 还 可以 作为 小 镜子 使用 ， 非常 实用 。 2   电话本 查找 方便 ， 只要 按 一下 那条 记录 的 首个 字母 （ 记录 可以 是 英文 ， 也 可以 是 汉字 ） 所 对应 数字键 ， 就 可以 找到 以 那个 字母 开头 的 第一条 记录 。 3   65536 色 TFT 真彩屏 、 40 和弦铃声 、 30W 象素 的 摄像头 、 GPRS 这些 都 算是 非常 主流 的 配置 了 ， 功能齐全 。	3	1
感觉 不像 真的 ， 好像 是 水货 ， 跟 在 超市 买 的 差别 很大 。 便宜 没好 货 ， 扔 了	0	0
条件 不好 ， 设备简陋 ， 就是 离 机场 近 一点 ！	5	0
环境 服务 都 不错 , 除了 价格 贵 , 其他 的 没什么 可 挑剔 的 了	5	1
联系 客户 没人会 玩 ， 这一星 我 是 给 快递 小哥 的 。	6	0
用 着 头皮 发痒 ， 一般般 吧 。	0	0
外表 很靓 ， 体积 小巧 ， 用来 工作 上网 足够 了 。   性价比 很 高   我 女朋友 看 了 也 很 喜欢 ， 他 想 买 樱 红色 带 小花 的 1000H ， 希望 京东 可以 提供 该 机型 。	3	1
与 描述 的 基本上 一致 。 单果 小 ， 预先 说明 的 。 没关系 。 一个 坏果 也 没有 。 不错 的 。	6	1
鼠标 不好 用 ， 很 紧 ， 而且 是 金属 材质 ；   视频 时 电脑 喇叭 音量 会 变小 ， 听不清 对方 的 说话 。	3	0
网购 十余年 遇到 过 的 服务 最烂 的 店 ， 没有 之一 。 衣服 首先 漏发 ， 告诉 客服 很 紧急 需要 补发 办 活动 后 客服 去 仓库 查货查 了 三天 还 没 消息 ， 期间 每天 催 客服 ， 客服 每次 都 让 提供 一堆 已经 提供 过 N 次 的 资料 重复 提交 ， 提交 完后 仍 是 没有 回复 的 等待 . 待 仓库 核实 完 又 过 了 好 几天 仍旧 不 补发 ， 造成 我 这边 没 赶上 活动 只好 要求 未发 的 退货 ， 又 弄 了 好 几天 . 事后 要求 开票 ， 目前 已 三周 了 还 不 知道 发票 在 什么 地方 ， 差评 ， 建议 大家 不要 买 这家 的 东西	4	0
味道 很 好   一年四季 味道 基本 没差	6	1
我 的 M2 什么 都 好 就是 和 京东 有 冲突 ， 老是 浏览 京东 的 时候 就 自己 卡死 哪里 了 ？	3	0
虽然 酒店 的 设施 慢慢 有点 旧 了 ， 但 酒店 前台 的 服务 人员 给 人 感觉 很 舒服 ， 门口 的 服务生 也 很 有 服务 意识 ， 看 我 打车 似乎 不太 顺利 ， 就 帮 我 叫 车 ， 因为 我 和 的士 司机 都 不 太 清楚 目的地 所在 ， 又 帮 我 问 其他人 我要 去 的 目的地 所在 。 总之 感觉 比 原来 的 马 可 孛 罗 酒店 好 。	5	1
假 的 ， 骗人 的 。 洗 的 头发 一直 掉	0	0
有 3 个 坏 的   有 3 个 坏 的   有 三个 坏 的 有 三个 坏 的	6	0
买 了 好 多次 了 京东 自营 产品品质 ?	6	1
沐浴 和 洗漱 用品 一直 在 京东 超市 团购 这次 618 大促 价格 合适 囤货 东西 自然 不错 推荐 给 大家	0	1
质量 很 好 ， 没有 色差 ， 喜欢 这个 款式 ， 有 需要 还要 来 光顾 。 卖家 生意兴隆 哦 ！	4	1
包装 很 简陋 ， 好 失望 的 购物 ， 一星 是 给 快递 小哥 的 ， 送货 快 ， 态度 好 。	0	0
非常 脆 ， 非常 好吃 ， 就是 比 描述 的 有点 小 。 顺便 提 一下 送货员 的 态度 真的 非常 好	6	1
闻着 很重 苹果 味 ， 很香 ， 吃 起来 不是 很脆 ， 但 苹果 是 好吃 的 。	6	1
性价比 突出 , 屏幕显示 效果 佳 , 功能齐全 , 200W 像素 自动 对焦 , 拍照 效果 满意	3	1
目前 3k 以下 的 笔记本 很少 有货 的 ， 这个 相对来说 还 算 可以 。 配置 比较 全 ， 带 摄像头 ， 整体 做工 尚可 ， 装 ghost 版 的 系统 很 容易 搞定 。	3	1
裤子 很 垃圾 ， 发货 都 给 我 没 检查 ， 裤子 还是 破 的 ， 唉 ， 之退 又 退 不 掉 ， 店家 不 回复 ， 这店 大坑 了	4	0
补充 ： 我 知道 怎么 放碟 了 。 让 它 自动播放 ， 最 多 只能 放 存在 里面 的 最后 一个 视频文件 。 直接 去 “ 我 的 电脑 ” 里 ， 打开 光盘 里 放 视频 所在 的 文件夹 “ MPEGAV ” ， 然后 就 能 看见 所有 的 视频文件 ， 并且 播放 了 。 我 的 第二张 碟 在 一个 电脑 里 能 用 ， 在 另 一个 电脑 里 怎么 也 不能 用 。 好 在 ， 视频文件 可以 直接 拷到 电脑 上 看 。	1	1
小小 个 的   包装 的 挺 好   快递 小哥 还 专门 打电话 来 问 我 有没有 坏 的	6	1
特别 是 关于 她 和 总监 同志 的 感情 线 一直 脱不了 琼瑶 的 小 影子 ,   太 一厢情愿 自我感觉 甚好 了	1	0
刚刚 拿到 货 ！ 外表 很 好 、 说明 京东 物流 可以 、 只是 里面 没有 耳机 、 关于 质量 用用 才 知道 的 。	3	1
今天 准备 用 ， 应该 是 很 好 用 的 ， 用 了 再评	0	1
很 合身 ， 要是 买大 一号 就 更好 了 ， 我怕 调号 物流 来不及 了 ， 就 这么着 吧 。 。 。 。	4	1
我 真心 的 ， 真的 不行 ， 服务 不行 ， 快递 不行 ， 东西 真的 不行 ， 卡 的 要死 ， 还 没 东西 送 ， 就 一个 平板 一个 充电器 。 哎 ！ 早 知道 不买 了 ， 便宜 就是 不行 啊 ！ 兄弟 们 听 我 一句 劝 不要 买 ， 真人 评价 。	3	0
宝贝 收到 了 ， 裤子 质量 不错 ， 快递 也 蛮 快 的 ， 款式 也 挺 喜欢 的 ~	4	1
用 了 好 几天 ， 感觉 挺 好 的 ， 质量 不错 。 可惜 的 就是 充电 口 不是 type - c	3	1
服务 很 好   今天 到货   服务 人员 很快 上门 安装   很 不错	2	1
键盘 小 不好 操作	3	0
一直 用 清扬 的 洗发水 ， 用后 非常 舒服 。 这次 赶上 秒杀 ， 定 了 两组 。	0	1
不想 说 什么 ， 破 手机 看 图 。 收货 2 天 屏幕 黑影 ， 电池 用 不 一天 ， 退货 。 所谓 的 检测 ， 说 是 什么 人为 的 。 什么 7 天无 理由 退货 都 是 套路 ， 315 投诉 吧 。	3	0
还好 吧 ， 像素 低 ， 屏幕 滑动 看起来 眼花	3	0
为什么 要 刷 主板 ， 导入 代码 证书 才能 装 VISTA 呢 ； USB 口太少 ， 而且 插 鼠标 很 不 方便 啊 ， 用惯 了 倒 也 无所谓 ； 电源 插口 很 容易 碰到 啊 ， 我 就 经常 断电 ， 55555555555	3	0
酒店 有 怪味 ， 脏乱差	5	0
性价比 不错 ， 但 降价 太快 。 。 。 买时 4199 元 【 十天 前 】 ， 现在 3999	3	1
质量 很 好 ， 非常 不错 ！   挺 好看 的	4	1
非常 一般 ， 有点 乱 ， 不 喜欢 。 （ 发表 评论 ， 还要 有 字数 限制 ， 真是 无语 阿 ！ ）	1	0
酒店 服务态度 ， 房间 环境 都 不错 ， 改了 名字 的 原天 鸿 酒店 现在 听 起来 更好 听 了 。	5	1
朋友 穿 起来 很 合身 啊 ， 很 喜欢 啊 ！ 看起来 很 帅气 ！ 赞 ！	4	1
速度 快 ， 送 的 膜 一班 。 速度 快 ， 快 ， 给 老人 看 电影 足够 了	3	1
3 星 的 硬件 , 4 星 的 外观 , 5 星 的 服务 房间 设施 比较 陈旧 , 但 服务 非常 的 好 , 头 一次 碰到 3 星 的 酒店 里 任何 一个 服务 人员 见到 你 都 会 微笑 问好 的 , 如果 设施 再 好些 是 个 不错 的 酒店	5	1
晚上 下单 第二天 早上 就 到货 了 ， 快递 员 提醒 我 当场 验 了 果子 才 走 ， 服务 很 好 。 果子 正是 我 喜欢 的 大小 ， 太大 了 吃 不了 。 而且 果子 也 挺 好 的 。	6	1
京东 快递 员 真的 超赞 ， 服务到位 ， 我们 家 老弱 孕 ， 没 办法 下楼 拿 ， 快递 小哥 二话不说 给 我 抬上来 了 ， 很 感动 。 很棒 ！	6	1
垃圾 东西 ， 呸 ， 百分之百 的 垃圾 ， 老板 是 在 我 面前 ， 你 会 被 骂 死 的	4	0
宝贝 收到 ， 包装 完好无损 ， 物流 也 很 给 力 ， 送货 小哥 态度 好 。 谢谢 !	0	1
价格 好 ， 机器 做工 好 ， 能 用 这个 价位 买 到 小黑 ， 太值 了 ， 其他 品牌 更本 不 考虑	3	1
酒店 周围环境 及 内部 设施 整体 还 不错 。 但 服务态度 极其 不好 ， 简直 目中无人 。 入住 时 ， 正在 填 我 的 入住 单 ， 突然 过来 几个 衣着 较 光鲜 的 人 ， 就 把 我 的 身份证 和 信用卡 放到 一边 ， 帮 那 几个 人 处理 。 完后 ， 又 过来 两个 人 ， 又 接着 处理 这 两个 人 。 我 等 了 20 分钟 后 ， 忍不住 问 还要 不要 办 ， 才 想 起来 。 退房 时 ， 遇到 同样 情况 。 我 正在 退房 ， 看到 几外 老外 过来 ， 就 直接 插队 办理 。 我 实在 忍无可忍 ， 就 问 服务员 为什么 ， 竟然 回答 你 很 赶时间 吗 ？	5	0
说心里话 ， 本次 顶 这里 很 不 满意 ， 本来 都 不想 评价 的 ， 看到 早上 携程 发 的 信息 叫 我 评价 那么 我 就 说 几句 ， 我 女友 十号 飞 上海 的 航班 取消 了 ， 所以 打电话 退 酒店 ， 携程 客服 打 了 ， 酒店 打 了 ， 来 一句 不 可以 退 ， 除非 特殊 情况 ， 请问 什么 是 特殊 情况 ？ 航班 取消 了 我 截图 了 你们 自己 看 ， 定 这个 酒店 还是 朋友 介绍 的 说 这里 方便 ， 我 也 是 醉 了 ， 简直 存在 霸王 条款 吗 这 是 ， 钱 一付 就 完 了 。 不 退钱 就算 了 ， 我 就 叫 两个 朋友 去 住 ， 结果 发图片 给 我 说 房间 也 不是 网上 看 的 那么 大 ， 还有 洗澡 的 浴缸 堵起来 了 ， 水不去 ， 来 了 一个 阿姨 修 就 用 抽 马桶 的 东西 拔 半天 没弄 好 ， 浴缸 用 这 玩意 弄 恶心 不 ？ 又 来 一 大叔 弄 半天 事情 才 得以 解决 。 提醒 一下 广大 朋友 下单 注意 下 ， 不然 白白 损失 没 必要 的 钱 ！	5	0
酒店 交通 方便 ， 环境 也 不错 ， 正好 是 我们 办事 地点 的 旁边 ， 感觉 性价比 还 可以 ， 以后 还会 考虑 入住 该 酒店 。	5	1
正常 果   质量 不错 不错 不错 不错 — 。 。 是 我 想要 的 东西 。	4	1
昨天 收到 货 ， 很 开心 ， 又 有 水果 了 ， 现在 水果 都 在 京东 这家 买 的 ， 还 没 吃 ， 期待 美味	6	1
垃圾   屏幕 放电影 老 闪光   用 了 几天 才 来 评论 的	3	0
衣服 收到 了 ， 质量 和 做工 都 非常 满意 ， 大小 合适 ， 卖家 态度 及 服务 都 很 周到 ， 还会 再次 光顾 的 。 衣服 很 合身 ， 款式 很 帅气 大方 ， 质量 不错 做工 精细 ， 面料 也 很 好 ， 非常 满意 。	4	1
苹果 和 图片 一样 ！ 非常 好吃 ， 没 一个 坏 的 ， 很 新鲜 ！ 真心 点赞 ！	6	1
这 本书 不错 , 可以 培养 爸爸 在 孩子 心中 的 形象 , 我 两岁 的 宝宝 挺 喜欢 听 ， 有时 睡觉时 要 讲 四五遍 ， 都 听 不烦 。 我 觉得 在 讲 的 时候 , 大人 不要 只 按照 书上 的 文字 讲 , 可以 加进 自己 的 一些 东西 , 比如 我 给 宝宝 讲 到 “ 爸爸 什么 都 不怕 ， 连 坏蛋 大 野狼 都 不怕 ” 时 ， 我会 同时 给 她 讲 她 “ 爸爸 可 勇敢 了 ， 有 爸爸 在 宝宝 什么 都 不用 怕 ， 打雷 、 放鞭炮 、 小虫子 都 不怕 （ 因为 宝宝 怕 这些 ） ” , 宝宝 听 了 就 会 说 “ 有 爸爸 ， 宝宝 不怕 ” ， 显得 特 勇敢 。	1	1
蒙牛 绿色 好 心情 ！	6	1
用 了 一次 试了试 ， 还 不错 ， 挺 划算 ！	0	1
表示 人物 品质 的 词语 ： 高尚 、 谦虚 、 助人为乐 、 骄傲 、 虚心 、 傲慢 、 自私 、 无私 、 忠心耿耿   热心   乐于助人	6	1
不是 正品 用 了 头皮 发痒 ， 几个 用 都 是 这样 的	0	0
配置 较 高 ， 没什么 噪声 ， 运行 时 很 安静 ， 散热 好 ， DVD 刻录 ， 加装 上 一条 1G 内存 ， 速度 很 不错	3	1
京东 爆仓 了 ， 大家 还是 自己 去 拿 吧 ， 水果 还 不错 ， 很 划算	6	1
做工 相当 好 ， 手感 出众 。 用 外置 光驱 装 XP 相当 方便 ， 买 一键 GOST 就行了 。	3	1
太 优惠 了 ， 平时 在 超市 根本 这个 价格 根本 买不到 ， 希望 京东 可以 经常 做 活动	0	1
比 想象 中要 好 . 呵呵 . 服务 热情周到 . 客房 舒适 . 就是 早餐 品种 稍微 少 了 点 . 住店 客人 停车 要 30 元 / 晚 . 不太 划算 .	5	1
第三次 在 这家 店 买 了 ， 挺不错 ！	2	1
使用 拼音输入 短信 时 ， 明显 有 延时 ！ 内屏 的 亮度 不可 调 ！ 短信铃声 只有 10 种 ， 不 支持 下载 的 铃声 ！ 连接 网络 后 ， 闪光灯 会 一直 闪 ， 浪费 电池 资源 ！ 内置 铃声 不好 听 ！ 设置 里 没有 拒用 其它 UIM 卡 的 选项 ！ 来电 接听 方式 只有 三种 ， 略显 单调 ！	3	0
全黑 外观 适合 男人 用 ， 看着 有 质感 ， 做工 还是 不错 的 ， 键盘 、 电池 、 风扇 这些 都 很 满意 。	3	1
假货 ！ ！ 假货 ！ ！ 假货 ！ ！ 重要 的 事情 说 三遍 ！ ！ 京东 现在 自营 也 开始 卖 假货 了 ， 买 了 这么久 ， 特别 失望 ！ 洗完 头发 就 痒 ， 而且 特别 毛躁 ！ 售假 卖假 还 不 承认 ！ 呼吁 买 到 假货 的 买家 一起 打 消费者 协会 投诉 他们 ！ ！	0	0
